latitude	longitude	zipcode	category
43.214173	-75.454566	13440	K
43.109293	-75.287786	13417	V
43.073585	-75.286841	13413	G
43.01513	-75.215134	13456	R
43.234427	-75.437862	13440	CC
43.232579	-75.438868	13440	R
43.022977	-74.988764	13350	K
43.043806	-74.860112	13365	U
43.096606	-75.276185	13413	M
43.295374	-75.473159	13440	K
43.295373	-75.47317	13440	K
43.079956	-75.319023	13413	U
43.21867	-75.43583	13440	ST
43.09604	-75.652189	13421	K
43.234334	-75.437909	13440	CC
43.006793	-75.256825	13456	R
43.235993	-75.454744	13440	V
43.230938	-75.43755	13440	R
43.253984	-75.455501	13440	V
43.044015	-74.856449	13365	ST
43.232621	-75.438855	13440	R
43.051949	-75.375064	13323	G
42.995633	-75.255923	13456	SR
43.210603	-75.588807	13440	SR
43.043551	-74.859538	13365	R
43.23202	-75.440597	13440	CC
43.191495	-75.34217	13440	G
43.203866	-75.458624	13440	ER
43.07791	-75.658393	13421	CC
43.071019	-75.377809	13323	ER
43.016785	-75.047149	13357	ER
43.047878	-75.381206	13323	K
43.082054	-75.317754	13413	WT
43.082459	-75.315862	13413	M
43.140934	-75.28542	13403	ST
43.03907	-75.07035	13340	K
43.218915	-75.335571	13440	K
43.097416	-75.653076	13421	K
43.085138	-75.646335	13421	ST
43.077172	-75.643868	13421	ST
43.026449	-74.998251	13350	K
43.025472	-74.986853	13350	ST
43.044319	-74.8597	13365	R
43.028338	-74.979498	13350	ST
43.072266	-75.289113	13413	CC
43.073165	-75.293522	13413	CC
43.077717	-75.378552	13323	V
43.075943	-75.290131	13413	ST
43.098549	-75.302817	13417	ST
43.081025	-75.116851	13340	ST
43.220063	-75.449233	13440	ER
43.093106	-75.279194	13413	CC
43.052162	-74.987703	13350	ST
43.02798	-75.059121	13340	CC
43.239158	-75.450969	13440	V
43.227944	-75.346035	13440	SR
43.23895	-75.43698	13440	ER
43.017608	-75.013319	13350	SR
43.075778	-75.692641	13421	ST
43.017033	-74.997471	13350	K
43.094316	-75.275656	13413	K
43.228793	-75.437823	13440	ST
43.000983	-75.255304	13456	ST
43.073698	-75.293184	13413	CC
43.020608	-74.991153	13350	G
43.023092	-74.98893	13350	K
43.020208	-74.992498	13350	ER
43.082365	-75.315618	13413	ST
43.078922	-75.650899	13421	K
43.062607	-75.303584	13413	CC
43.047806	-75.3926	13323	SR
43.044973	-75.380257	13323	V
43.031045	-74.999915	13357	ER
43.029017	-74.994805	13350	V
43.231273	-75.443328	13440	CC
43.048404	-74.986048	13350	ST
43.093834	-75.276378	13413	K
43.026493	-74.986368	13350	SR
43.231004	-75.443056	13440	CC
43.248539	-75.441626	13440	G
43.228353	-75.49262	13440	M
43.074288	-75.28821	13413	K
43.082676	-75.318057	13413	ST
43.067762	-74.849362	13365	M
43.063085	-75.45197	13323	M
43.025485	-74.98653	13350	K
43.232032	-75.440607	13440	CC
43.231222	-75.497128	13440	ST
43.214127	-75.44713	13440	MF
43.230827	-75.437746	13440	K
43.210508	-75.453133	13440	ST
42.993466	-75.644686	13421	SR
43.044194	-75.275668	13413	ER
43.283889	-75.470055	13440	R
43.015675	-75.03428	13357	K
43.21744	-75.439034	13440	ST
43.137951	-75.274932	13403	G
43.211629	-75.464555	13440	G
43.082502	-75.31489	13413	ST
43.199049	-75.448671	13440	ER
43.091572	-75.276696	13413	CC
43.019417	-75.0469	13357	CC
43.052781	-75.405994	13323	M
43.205157	-75.42301	13440	SR
43.232283	-75.496535	13440	SR
43.214752	-75.468103	13440	ST
43.087454	-75.315218	13413	ST
43.210225	-75.462351	13440	G
43.082597	-75.323992	13413	K
43.045185	-74.858102	13365	SR
43.084526	-75.323409	13413	R
43.0931	-75.279178	13413	CC
43.099022	-75.303035	13417	SR
43.231944	-75.440861	13440	CC
43.048058	-75.381854	13323	R
43.06876	-75.286725	13413	K
43.044167	-74.851953	13365	R
43.12791	-75.238736	13403	ST
43.039548	-75.070961	13340	ST
43.027352	-74.980002	13350	M
43.048058	-75.378371	13323	CC
43.077164	-75.651664	13421	CC
43.216574	-75.466657	13440	SR
43.027833	-74.994063	13350	CC
43.226267	-75.473996	13440	V
43.043642	-74.85749	13365	G
43.239905	-75.438083	13440	K
43.091621	-75.315673	13413	ST
43.073502	-75.34346	13413	CC
43.260579	-75.461529	13440	R
43.044305	-74.857494	13365	ER
43.13085	-75.248444	13403	SR
43.139951	-75.276075	13403	K
43.040196	-75.391489	13323	SR
43.258612	-75.461379	13440	K
43.230853	-75.440024	13440	K
43.094528	-75.305282	13413	K
43.233865	-75.436402	13440	ST
43.079899	-75.390147	13323	SR
43.256233	-75.451632	13440	ER
43.274794	-75.431168	13440	ER
43.082874	-75.315676	13413	ST
43.142453	-75.287508	13403	ST
43.211169	-75.462025	13440	M
43.048399	-75.380005	13323	SR
43.073934	-75.296917	13413	CC
43.303004	-75.472423	13440	G
43.090338	-75.316722	13413	ST
43.080496	-75.683389	13421	K
43.015805	-75.036833	13357	ST
43.231084	-75.439805	13440	K
43.062419	-75.602907	13421	CC
43.016799	-75.038563	13357	U
43.232187	-75.49238	13440	ST
43.074584	-75.301146	13413	CC
43.213547	-75.467986	13440	ST
43.093829	-75.284562	13413	K
43.088543	-75.757368	13421	ER
43.034989	-74.869819	13365	SR
43.082637	-75.323424	13413	ER
43.226408	-75.487746	13440	ST
43.097044	-75.653807	13421	K
43.215706	-75.454112	13440	CC
43.095588	-75.309877	13413	ST
43.079594	-75.316022	13413	R
43.083241	-75.321733	13413	CC
43.212834	-75.459079	13440	V
43.027506	-74.978798	13350	ST
43.215186	-75.470755	13440	K
43.21297	-75.466577	13440	ST
43.203532	-75.464844	13440	SR
43.084194	-75.291977	13413	SR
43.049772	-75.377785	13323	ST
43.087645	-75.648086	13421	V
43.213622	-75.464414	13440	SR
43.080214	-75.368388	13323	K
43.047612	-74.986022	13350	ER
43.224695	-75.483367	13440	ST
43.225977	-75.488546	13440	SR
43.021559	-75.038481	13357	ST
43.214778	-75.466433	13440	SR
43.095472	-75.308862	13413	ST
43.077608	-75.643891	13421	K
43.086887	-75.313331	13413	M
43.078595	-75.688775	13421	M
43.03414	-74.871007	13365	ST
43.242393	-75.439411	13440	CC
43.078937	-75.652742	13421	ST
43.026322	-74.991442	13350	ST
43.040684	-75.391287	13323	CC
43.015764	-75.034824	13357	G
43.034298	-74.960722	13350	SR
43.015161	-75.035114	13357	ST
43.022293	-74.994606	13350	K
43.048013	-75.378332	13323	SR
43.232344	-75.439028	13440	SR
43.217593	-75.47548	13440	SR
43.043959	-74.858489	13365	K
43.015746	-74.803517	13365	K
43.077558	-75.338174	13413	CC
43.073053	-75.296471	13413	CC
43.074439	-75.342803	13413	R
43.028218	-75.07379	13340	V
43.079673	-75.31845	13413	K
43.21197	-75.460662	13440	SR
43.216759	-75.464082	13440	V
43.215357	-75.445196	13440	V
