occupation	latitude	longitude	zipcode
Sauquoit_Valley_Cemetery	B	42.986352	-75.245736	13456

Schilling_George_J_Md_Pc	A	43.054002	-75.279525	13413

Fiberdyne_Labs	C	43.040603	-75.083185	13340

Quest_Diagnostics	A	43.078239	-75.69169	13421

Tallman's_Express_Lube_New_Hartford	D	43.083147	-75.326395	13413

Allen_Park	B	43.082069	-75.646746	13421

Diane_J_Wooldridge_Physical_Therapy	A	43.035574	-75.392224	13323

Mary_Anns_Mother_Design	D	43.026487	-74.986341	13350

Giovanni's_Pizzeria	B	43.049703	-75.377783	13323

Lizzy's_Cupcakery_&_Candies	C	43.078013	-75.294945	13413

Joe's_Pizza_&_Sauce	B	43.094503	-75.643259	13421

Blaze_Pizza	B	43.093778	-75.307517	13413

The_Happen_Inn_Sports_Bar_&_Grill	B	43.043257	-74.859903	13365

Jackson_Hewitt_Tax_Service	A	43.016785	-75.037247	13357

Adirondack_Vapor	C	43.074233	-75.287769	13413

Smooth_Transitions_Laser_Salon	B	43.059204	-75.28687	13413

Every_Single_Restaurant	E	43.077642	-75.643896	13421

Gleasman_Chiropractic	A	43.059173	-75.361784	13323

CITGO	C	43.073479	-75.28681	13413

Costanza_Agency	C	43.039048	-75.071796	13340

Cuomo_Winters_&_Schmidt_CPAs	A	43.0924	-75.65075	13421

Grande's_Pizzeria_&_Restaurant	B	43.220365	-75.425257	13440

Logoz_Custom_T_Shirts	C	43.082598	-75.32402	13413

Rome_Access_Site	B	43.213885	-75.459601	13440

FYE	C	43.082134	-75.316402	13413

Western_Union	C	43.016176	-75.035897	13357

Gem_Boutique	C	43.214409	-75.459946	13440

Engelbert's_Jewelers	C	43.212545	-75.461588	13440

Rail_and_Canal	B	43.199489	-75.449075	13440

Unstoppable_You	A	43.074258	-75.288387	13413

Rome_Income_Tax_Service	A	43.207177	-75.461009	13440

Hampton	B	43.091385	-75.329346	13323

Rome_Pre_Owned_Auto_Sales	C	43.21856	-75.433744	13440

Doggie_Doos	B	43.214784	-75.466455	13440

Mitsuba_Ramen	B	43.093956	-75.307722	13413

Jbf's	B	43.21925	-75.461471	13440

Linda's_Unisex_Salon	B	43.027453	-74.992068	13350

Little_Falls_Middle_School	A	43.059027	-74.872088	13365

Holy_Trinity_Lutheran_Cemetery	B	43.052816	-74.853179	13365

Tony's_Pizzeria	B	43.021245	-74.991999	13350

Pinti_Field	B	43.208779	-75.443052	13440

The_Frigault_Agency	C	43.071828	-75.327641	13413

Green_Garden_Aromatherapy	B	43.204146	-75.433037	13440

The_Beeches_Inn_&_Conference_Center	B	43.244419	-75.454744	13440

Kirk_Automotive	C	43.210731	-75.465294	13440

Hardscrabble_Wind_Power_LLC	E	43.112244	-74.878892	13365

Gary's_Indoor_Garden_Supply	C	43.21197	-75.460662	13440

Wesleyan_Church	A	43.216762	-75.464087	13440

Fatboys_Pizzeria	B	43.21934	-75.461688	13440

Chestnut_Commons_Diagnostic_Medicine	A	43.232078	-75.440567	13440

Bianca_Bussey	B	43.135728	-75.26151	13403

New_York_State	B	43.211945	-75.457252	13440

Varano_Photography	A	43.215375	-75.462111	13440

Cost_Cutters	B	43.079165	-75.645847	13421

New_Hartford_Senior_High_School	A	43.070018	-75.28443	13413

Better_Hearing	B	43.095506	-75.651852	13421

First_Assembly_Of_God	A	43.038872	-74.857778	13365

Insure_One_Insurance_Agency	C	43.137878	-75.277292	13403

East_Dominick_Xtra_Mart	C	43.207799	-75.451938	13440

Gem_Agency	C	43.068072	-75.348254	13323

Lain_Leigh_Dr	A	42.978798	-75.311399	13456

Utica_Spray_&_Chemical	C	43.074645	-75.286807	13413

Wilcove_Rockford_Glass_&_Radiator	C	43.212902	-75.466354	13440

Angel_Touch_Massage_Spa	B	43.082584	-75.32385	13413

Route_A_Auto_Sales	C	43.199044	-75.448664	13440

Crimmins_Automotive_Sales	C	43.030668	-75.062132	13340

H&R_Block	A	43.231278	-75.437321	13440

State_Farm	C	43.073842	-75.293687	13413

Specialty_Auto_Sales	C	43.171243	-75.478387	13440

LabCorp	A	43.084028	-75.32756	13413

Lincoln_Park	B	43.085664	-75.657969	13421

Shopper's_Service	C	43.230915	-75.499161	13440

McDonald's	B	43.225077	-75.485559	13440

Upstate_Cerebral_Palsy	A	42.990339	-75.257646	13456

Cliff's_Local_Market	C	43.240427	-75.437899	13440

Walmart_Pharmacy_10_2444	A	43.078201	-75.691724	13421

Rockin'_Jump	B	43.085409	-75.320907	13413

Sicilian_Delight	B	43.082413	-75.315555	13413

Ace_Hardware	C	43.208728	-75.455947	13440

Sherril_Brook_Town_Park	B	43.067159	-75.321075	13413

Mamie's_Waffles	B	43.205816	-75.443968	13440

Escape_Away_Massage	B	43.097275	-75.296872	13413

Rome_Wesleyan_Church	A	43.216872	-75.460155	13440

Tarson_Pools_and_Spas	C	43.078034	-75.665835	13421

David_P_Jalowiec_Dc	A	43.029906	-74.993943	13350

Mills_Electrical_Supply	C	43.216548	-75.474846	13440

The_Herkimer_Reformed_Church_Inc	A	43.028973	-74.989829	13350

Massaro_&_Son_Florist_&_Greenhouses	C	43.026249	-74.945118	13350

Barr_Samuel_I_DMD	A	43.091814	-75.651472	13421

Alexander's_Ragtime_Cafe	B	43.095314	-75.65224	13421

Western_Union	C	43.231572	-75.437347	13440

The_Falcon_Clinic_for_Health_Wellness_and_Recovery	A	43.054327	-75.279185	13413

Salvatore's	B	43.026482	-74.998289	13350

Myers_Park	B	43.024761	-74.990078	13350

Central_Market_Florist	C	43.232463	-75.436644	13440

Studio	B	43.222073	-75.445075	13440

Central_Paving	D	43.029316	-75.059479	13340

Cignarale's_Tony_Body_Shop	D	43.217642	-75.475515	13440

Ruggierio's_Trattoria	B	43.043959	-74.858489	13365

Berkshire_Bank	C	43.07333	-75.28904	13413

Jimmy_John's	B	43.074971	-75.288234	13413

Maple_Crest_Golf_Course	B	42.995689	-75.099204	13340

Litchfield_Cemetery	B	42.994165	-75.103256	13340

The_Church_of_Jesus_Christ_of_Latter_day_Saints	A	43.064008	-75.62035	13421

Woodberry_Hills_Swim_Club	A	43.060809	-75.295607	13413

Price_Chopper_New_England	C	43.232455	-75.436618	13440

Lafa_Mediterranian_by_Zeinas	B	43.088548	-75.31171	13413

Hannaford_Supermarkets	C	43.23728	-75.453418	13440

Spaghetti_Kettle	B	43.078417	-75.373851	13323

Debbie's_Cafe	B	43.054647	-75.271747	13413

Mohawk_Valley_Health_Care_Center	B	43.01905	-75.047472	13357

Fat_Cat's_Fish_Fry	C	43.025411	-74.981905	13350

Falcone_Auto_Sales	C	43.223306	-75.484685	13440

Casey's_Tavern	B	43.200814	-75.37575	13440

Korner_Kafe	B	43.092677	-75.642656	13421

Travel_Mart	C	43.013789	-74.855803	13365

Wagner_Farms	C	43.180441	-75.501519	13440

Aromatherapy_Spa	B	43.212012	-75.463084	13440

Vogel_Park	B	43.228122	-75.448402	13440

Daniel_E_Burgdorf_DC	A	43.237941	-75.456267	13440

Utica_Safe_Schools_Healthy_Students_Partnership_Inc	A	43.206179	-75.421739	13440

Mandy's_Diner	B	43.026851	-74.94787	13350

Allen_Matthew_C_OD	A	43.078937	-75.652742	13421

Flaming_Wok	B	43.068769	-75.286697	13413

Save-A-Lot	C	43.220045	-75.448113	13440

Foot_Locker	C	43.082129	-75.315747	13413

Play_It_Again_Sports	C	43.094833	-75.304913	13413

Luxury_Nails	B	43.026179	-74.985145	13350

UTICA_MACK_INC	C	43.135833	-75.264235	13403

Clinton_Farmer's_Market	C	43.049252	-75.379353	13323

Paul_Robert	C	43.097227	-75.647818	13421

Thats_Amore'_Pizza_And_Pasta	B	43.026384	-74.998122	13350

Colonial_Park_Rehabilitation_And_Nursing_Center	B	43.217418	-75.43307	13440

North_Columbia_Church_Cemetery	B	42.975975	-75.071469	13357

Advance_Auto_Parts	C	43.085715	-75.319951	13413

Allstate_Insurance	C	43.208816	-75.453022	13440

Christyl_Touch_Massage	B	43.027431	-74.996597	13350

Franco's_Oneida_Pizzeria	B	43.096564	-75.650984	13421

Marshall_Agency	C	42.999667	-75.048981	13357

Hearing_Health	B	43.237285	-75.501872	13440

MassMututal	A	43.082683	-75.329991	13413

Zion_Lutheran_Church_Elca	A	43.093289	-75.275065	13413

Reaves_Dental_Practice	A	43.073516	-75.343462	13413

Ryder	C	43.136282	-75.275766	13403

Nye_Ford	C	43.075714	-75.683979	13421

Moe's_Southwest_Grill	B	43.087187	-75.313051	13413

Byrne_Dairy	C	43.20604	-75.45681	13440

Saint_John_Lutheran_Church	A	43.23533	-75.448943	13440

Kinney_Drugs	A	43.042181	-74.858389	13365

Grand_Colonial_Bed_and_Breakfast	C	43.030847	-74.991757	13350

Academy_of_Performing_and_Creative_Arts	B	43.053247	-75.375912	13323

Budlong_Cemetery	B	43.096924	-75.110123	13340

Oneida_Health_Care_Center	A	43.076483	-75.653567	13421

Renaissance	B	43.043927	-74.858375	13365

Ruth_And_Elmer_Wellin_Museum_Of_Art	B	43.05114	-75.409552	13323

Kirkland_Automotive_Svce	D	43.07742	-75.378188	13323

United_States_Postal_Service_(USPS)	C	43.038577	-75.07062	13340

Bella_Cucina	B	43.083693	-75.322206	13413

Licari_Motor_Car	C	43.030982	-74.982507	13350

Applegate_Day_&_Enea_Family_Funeral_Home	B	43.013007	-75.040043	13357

Our_Lady_Queen_of_the_Apostles_Parish_Center	A	43.034117	-75.073603	13340

Inksanity_Tattoo_Studio	B	43.259498	-75.462324	13440

Blend	B	43.082062	-75.323148	13413

Verizon_Wireless	C	43.023554	-74.98943	13350

Rubinovich_R_Mitchell	A	43.231957	-75.440652	13440

Circle_K_Gas	C	43.0964	-75.623488	13421

Fisher_Auto_Parts	C	43.043856	-74.856825	13365

Oneida_Medical_Imaging_Center	A	43.078973	-75.65275	13421

Associated_Medical_Professionals_Of_Ny	A	43.077919	-75.658411	13421

Mitsuba_Japanese_Cuisine	B	43.230476	-75.438014	13440

Hair_Creaters_&_Tropical_Tanning	B	43.259827	-75.461804	13440

Brian's_Roast_Beef_Deli	B	43.025906	-74.986184	13350

Gualtieri_Rocco_Market	C	43.207137	-75.450543	13440

The_Cellular_Shop_Rome	C	43.228354	-75.492655	13440

St_Mary's_Church	A	43.213567	-75.4589	13440

Jackson_Hewitt_Tax_Service	A	43.220525	-75.447643	13440

Goldmine_Jewelers	C	43.088273	-75.311317	13413

Mike's_Cycle_&_Sport_Shop	C	43.30028	-75.472743	13440

Rome_Fire_Department	A	43.211147	-75.452477	13440

St_Paul's_United_Methodist_Church	A	43.081855	-75.661903	13421

St_Joseph's_Church	A	43.098691	-75.656302	13421

SPI_Cryo	A	43.093794	-75.276856	13413

Associated_Medical_Professionals_Of_Ny	A	43.231315	-75.443285	13440

Designs_By_Shelly	C	43.044629	-74.85667	13365

St_Elizabeths_Medical_Arts	A	43.080405	-75.335353	13413

Marquee_Cinemas	A	43.09262	-75.314319	13413

Adirondack_Chiropractic	A	43.097256	-75.296919	13417

T_P_Brake_&_Muffler	C	43.213591	-75.454281	13440

SmartStyle_Family_Hair_Salons	B	43.02133	-74.997045	13350

A_Vitullo	C	43.077272	-75.293893	13413

Ski_Doo_Bowen's_Power_Sports	C	43.006565	-75.043361	13357

Gary's_Music	C	43.212012	-75.460652	13440

Oneida_Dental_Group	A	43.091014	-75.649884	13421

Dick_s_Sporting_Goods	C	43.0771	-75.643848	13421

Deer_Run_Golf_Facility	B	43.090352	-75.398622	13323

Catherines	C	43.095616	-75.309954	13413

Herkimer_County_Community_College	A	43.033824	-75.007778	13350

Schuss_Ski_&_Bicycle_Shop	C	43.0864	-75.314225	13413

Anken_Stuart_W_Dr_Chiropractor	A	43.24283	-75.455593	13440

Arby's	B	43.213742	-75.451711	13440

Twin_Ponds_Country_Club	C	43.10721	-75.282637	13417

Every_Body_Physical_Therapy	A	43.027416	-74.979875	13350

GreyStone_Animal_Hospital	A	43.22813	-75.492019	13440

Subway	B	43.214282	-75.451223	13440

Taylor_True_Value_Rental	C	43.226298	-75.489478	13440

Reich_Supply_Company_Inc	C	43.074595	-75.286992	13413

Waterfront_Grille	B	43.01707	-74.996357	13350

Western_Union	C	43.209083	-75.458371	13440

First_Baptist_Church	A	43.027228	-74.985864	13350

Hanifins_Tire_&_Service_Center	C	43.078652	-75.640706	13421

Health_Street	A	43.027101	-74.98294	13350

Ben_Jerry's_ice_cream	B	43.082928	-75.315824	13413

Rome_Rescue_Mission	B	43.206644	-75.447562	13440

Ilion_Wine_&_Spirits	C	43.014598	-75.035295	13357

Armory_Hill_Cemetery	B	43.008438	-75.037483	13357

Nicky_Doodles	B	43.075379	-75.297523	13413

Kwik_Fill	C	43.097126	-75.653501	13421

Greg_Ellinger_Collision	D	43.23361	-75.498752	13440

Uvanni_Park	B	43.203866	-75.458624	13440

Oneida_Surgical_Group	A	43.07791	-75.658393	13421

Heron_Creek_Golf_Club's	B	43.071223	-75.378575	13323

Montgomery_Street_Park	B	43.016865	-75.047236	13357

Tony's_Pizzeria_&_Deli	B	43.047878	-75.381206	13323

Boscov's	C	43.082054	-75.317754	13413

Chase	C	43.094829	-75.652248	13421

All_Seasons_Outfitters	C	43.084713	-75.32124	13413

Singh_Talbir_DDS	A	43.015175	-75.03625	13357

Oneida_Community_Cemetery	B	43.061561	-75.611163	13421

De_Angelo_&_Associates	C	43.074742	-75.287193	13413

Kevin_Bedford	B	43.085911	-75.328456	13413

O_really_auto_parts	C	43.218165	-75.477599	13440

Professional_Transmission_&amp_Converter	D	43.132597	-75.255648	13403

Western_Union	C	43.088184	-75.316385	13413

Church_Of_Jesus_Christ_L_D_S	A	43.036147	-74.961372	13350

Taj_Mahal_Indian_Restaurant	B	43.073136	-75.289465	13413

Rite_Aid	A	43.053735	-75.278254	13413

Rogue_and_Royale_Boutique	C	43.048363	-75.379067	13323

Jimmy_Jazz	C	43.08296	-75.314736	13413

Miracle-Ear	A	43.09628	-75.303285	13413

Parker_Cemetery	B	43.000271	-75.14946	13340

Ann_St_Restaurant_&_Deli	B	43.040938	-74.858636	13365

Little_Falls_Hospital	A	43.043799	-74.847665	13365

Famco_Express	C	43.055343	-75.279268	13413

Olivia_Dawn_Hair_Horizons	B	43.29758	-75.4727	13440

Denny's	B	43.018458	-74.99195	13350

Sweet_Frog	B	43.092231	-75.315463	13413

Function_Better	B	43.047561	-74.986166	13350

Family_Home_Care	B	43.220064	-75.458839	13440

Crescent_Field	B	43.219987	-75.437053	13440

Green_Wave_Salvage_&_Recycling	E	43.075315	-75.112154	13340

First_Source_Federal_Credit_Union	C	43.083533	-75.324021	13413

Day_&_Scarafile_Associates	B	43.012219	-75.037916	13357

Supercuts	B	43.087568	-75.314309	13413

New_Hartford_Shopping_Center	C	43.0763	-75.296983	13413

Cafe_Crete	B	43.091006	-75.278232	13413

Burrstone_Inn_Ascend_Hotel_Collection	B	43.094043	-75.284574	13413

Stonehedge_Health_and_Rehabilitation_Center	A	43.221192	-75.450852	13440

Western_Union	C	43.025525	-74.984779	13350

Copper_City_Driving_School	A	43.255659	-75.378671	13440

Walmart_Pharmacy_10_2334	A	43.237324	-75.501832	13440

United_States_Postal_Service_(USPS)	C	43.005426	-75.260381	13456

Old_Navy	C	43.095387	-75.308785	13413

Hotdog_Burger_Cheese	B	43.077608	-75.643891	13421

St_Albans_Anglican_Church_Inc	A	43.030719	-75.395884	13323

Custom_Cut_Salon	B	43.220416	-75.447561	13440

Passport_Health_New_Hartford	A	43.090999	-75.311718	13413

Hannaford_Pharmacy	A	43.077097	-75.643847	13421

Cliff's_Local_Market	C	43.020608	-74.991153	13350

The_Pizza_Shop	B	43.028233	-74.988231	13350

United_States_Postal_Service_(USPS)	C	43.042702	-74.860266	13365

Kay_Jewelers	C	43.082282	-75.315261	13413

Bella_Vista_Restaurant	B	43.000205	-74.878768	13365

Bikes_&_Boards_At_Surf'n_Ski	C	43.08317	-75.321871	13413

Rome_Federal_Credit_Union	C	43.207804	-75.432047	13440

Bonita's_Sandwich_chef	B	43.044145	-74.860434	13365

Volo_Alicia_Rpa_C	A	43.027671	-74.982759	13350

North_Country_Flooring	C	43.017696	-75.040198	13357

Christ_Luth_Church	A	43.044653	-74.851392	13365

Christopher_&_Banks	C	43.090353	-75.315402	13413

New_Hartford_Shopping_Center	C	43.059229	-75.28609	13413

Dick's_Sporting_Goods	C	43.082389	-75.313994	13413

Hot_Spot_Salon_and_Spa	B	43.026116	-74.985591	13350

Burger_King	B	43.080575	-75.318703	13413

Pinz_New_Hartford	B	43.082571	-75.314648	13413

Western_Union	C	43.055208	-75.276567	13413

Ms_Annie_Wafer_APRN_MSN_FNP_C	A	43.050121	-75.378804	13323

Lorinda_Fiorini_Lmt	B	43.074002	-75.32036	13413

Cricket_Wireless	C	43.210461	-75.453098	13440

The_Big_Cheese	B	43.094982	-75.652254	13421

The_Treehouse_Reading_&_Art_Center	C	43.097276	-75.296825	13417

The_Topping_Tree	A	43.073129	-75.289414	13413

Walgreens	A	43.229558	-75.439275	13440

Aranda_Christina	A	43.027452	-74.983228	13350

Teugega_Country_Club	B	43.27095	-75.439598	13440

Hi_Way_Haircuts	B	43.217209	-75.34251	13440

Sauquoit_Valley_High_School	A	42.987955	-75.254723	13456

Walgreens	A	43.016164	-75.035887	13357

The_Locavore	C	43.037994	-75.069241	13340

Reformed_Church_Cemetery	B	43.020395	-75.008396	13357

Mvcaa_Inc_Oneida_Head_Start	A	43.102768	-75.661039	13421

McDonald's	B	43.015685	-75.034299	13357

Just_Archery_by_George	C	43.21744	-75.439034	13440

Klippers	B	43.084293	-75.339147	13323

Taco_Bell	B	43.022119	-74.993241	13350

Sunnyside_Cemetery	B	43.023559	-75.67955	13421

Erins_Kitchen	B	43.083745	-75.645461	13421

VP_Supply_Corporation	C	43.088856	-75.311177	13413

The_Wig_Gallery	A	43.216101	-75.454948	13440

Norine's_Salon_&_Blow_Dry_Bar	B	43.072279	-75.289116	13413

NBT_Bank	C	43.079577	-75.315982	13413

Precision_Polish	A	43.044328	-75.080987	13340

New_York_Mills_Village_Police_Department_New_York_Mills_New_York	A	43.10345	-75.292584	13417

Herkimer_County_Community_College	A	43.03382	-75.006158	13350

Ficano_Jeff	A	43.027403	-74.983481	13350

CARSTAR_Auto_Body_Repair_Experts	D	43.231889	-75.495876	13440

Manheim_Collision	D	43.084185	-74.821329	13365

Master_Planners_&_Associates	A	43.05562	-75.280663	13413

Shear_Envy	B	43.090948	-75.316982	13413

Sirchia	B	43.0945	-75.650878	13421

The_Fireside_Sunny's_Kitchen	B	43.07805	-75.665173	13421

Belly_Up_Pub	B	43.025238	-74.987059	13350

Saint_Peter's_Cemetery	B	43.190858	-75.57213	13440

Tom's_Small_Engine_Servies	C	43.078318	-75.380955	13323

Hearth_Lane_Field	B	40.738674	-73.548309	13365

NorthSide_Fitness	B	43.132586	-75.255652	13403

Marcy_Community_Church	A	43.178005	-75.286234	13403

MC_Nails_&_Spa	B	43.093046	-75.650951	13421

Pizza	B	43.070011	-75.284465	13413

Rite_Price_Gas_&_Foodmart	C	43.204164	-75.433118	13440

Patty's_Hair_Studio	B	43.277038	-75.569221	13440

Missionettes_Of_The_First_Assembly_Of_God	A	43.215476	-75.462886	13440

YMCA	B	43.07535	-75.651285	13421

Catholic_Daughters_Of_The_Americas	A	43.014383	-75.065631	13357

Staple's_Karate_Studios	A	43.220063	-75.449233	13440

La_Galleria	C	43.052164	-74.987698	13350

Herkimer_High_School	A	43.025844	-75.001548	13350

Beautique_Salon_and_Spa	B	43.027212	-74.980884	13350

Russo_Physical_Therapy	A	43.02798	-75.059121	13340

IHOP	B	43.087619	-75.28045	13413

Rick_Spinella_Truck_Repair	D	43.076928	-75.376665	13323

Fastrac	C	43.215131	-75.470624	13440

Zebb's_Deluxe_Grill_&_Bar	B	43.082383	-75.326274	13413

Stewart's_Shops	C	43.30306	-75.472626	13440

Mavis_Discount_Tire	D	43.025137	-74.985366	13350

Brandy_Keg_Kennel	B	43.004187	-75.157684	13340

Dollar_General	C	43.016115	-75.037349	13357

Paravati_Chiropractic_Care	A	43.055294	-75.271587	13413

Dollar_Tree	C	43.210187	-75.460528	13440

Greek_Gyros_Herkimer	B	43.028178	-74.98888	13350

Putrelo_Building_Enterprises	C	43.027317	-75.274047	13413

Angel_Nails	B	43.010308	-75.054727	13357

Solutions_Medical_Billing	A	43.217197	-75.342504	13440

Racha_Eric_B_DDS	A	43.216198	-75.454162	13440

Shoe_Dept_Encore	C	43.210545	-75.460443	13440

Adirondack_Cheese_Company_Inc_Store	C	43.048852	-75.378989	13323

Yellow_Church_Cemetery	B	43.075887	-74.849868	13365

Nola's	B	43.04862	-75.379082	13323

Mr._Smoothie	B	43.073358	-75.288608	13413

Pizza_Place	B	43.097416	-75.653076	13421

John_Deere	C	43.08353	-75.343215	13323

Bargain_Grocery	C	43.077633	-75.64391	13421

Vitkus_Robert_J_DDS	A	43.078974	-75.652733	13421

Darkroom_Unlimited	E	43.214697	-75.465165	13440

Jt_Nails_And_Spa	B	43.076666	-75.294485	13413

Kao_Janice_MD_Pediatrician	A	43.04425	-74.848734	13365

Wassel_Anwar	A	43.231271	-75.443306	13440

Hccc_Child_Care_Center	A	43.032269	-75.006236	13350

Hair_Affair	B	43.023286	-74.989293	13350

Weisser's_Jewelers	C	43.027748	-74.987701	13350

House_of_Israel_Cemetery	B	43.076428	-75.259522	13413

Kelly's_Hair_Design	B	43.086946	-75.669373	13421

Alliance_Bank	C	43.079823	-75.643762	13421

Two_Ewes	C	43.046546	-75.382892	13323

Hannaford_Supermarkets	C	43.029697	-74.981283	13350

Rome_Sand_Plains_Unique_Area	B	43.236217	-75.573778	13440

Auto_Restoration	D	43.226528	-75.509944	13440

Health_Street	A	43.09729	-75.296873	13417

Byrne_Dairy	C	43.075287	-75.289682	13413

The_Indigo_Tree	C	43.098598	-75.30276	13417

Utopia	B	43.239302	-75.441766	13440

The_smoothie_bar_ice_cream	B	43.077447	-75.642541	13421

Kidsteethonly	A	43.07378	-75.293645	13413

The_Hair_Shoppe	B	43.038755	-75.072111	13340

Omnicare	A	43.082672	-75.329863	13413

Vescio's_Franklin_Hotel	B	43.207894	-75.460006	13440

Michael_T's_Restaurant	B	43.08274	-75.328514	13413

Clinton_Early_Learning_Center	A	43.050821	-75.381774	13323

Kanon_Valley_Country_Club	B	43.139079	-75.714179	13421

R_P_Heintz_Funeral_Service_Inc	B	43.049422	-75.377776	13323

Laurey's_Pizzeria	B	43.084592	-75.341774	13323

Insure_One_Insurance_Agency	C	43.01222	-75.03792	13357

Joette's_Gifts	C	43.073189	-75.289898	13413

Frankfort_Valley_Auto_Sales	C	43.028914	-75.060258	13340

Massoud's_Tree_Farm	C	43.026797	-75.245093	13456

United_States_Postal_Service_(USPS)	C	43.1058	-75.291117	13417

Ponderosa_Steak_House	B	43.026376	-74.982722	13350

Grace_Hair_Studio	B	43.236832	-75.436842	13440

Pizza_N_Stuff	B	43.295373	-75.473163	13440

Gordmans	C	43.07829	-75.689554	13421

Pop_A_Top	B	43.097044	-75.653807	13421

Gentle_Dental_Care	A	43.215706	-75.454112	13440

Carter's	C	43.095603	-75.309874	13413

Planet_Fitness	B	43.235559	-75.437966	13440

Andrew_Vogel_LMT	B	43.046318	-74.855647	13365

Donald_Knapp	A	43.027551	-74.979531	13350

Mt_Zion_Ministires	A	43.212531	-75.459134	13440

ABC_Supply	C	43.138163	-75.278249	13403

Upper_Cemetery	B	43.037584	-74.772908	13365

Tramacera's_Trends_Salon_&_Gifts	B	43.068399	-75.287482	13413

Land_&_Sea_Marine_Specialists	C	43.135952	-75.278526	13403

Waheguru_Marcy_Petroleum	C	43.140685	-75.301218	13403

Kingdom_Harvest_Apostolic_Church	A	43.221653	-75.456145	13440

Borunda_Asian_Buffet	B	43.024681	-74.984909	13350

Main_Moon_Chinese_Kitchen	B	43.015825	-75.03685	13357

Piano_Lab	C	43.026229	-75.271131	13456

L_P_Trucking_&_Excavating	E	43.263891	-75.529508	13440

Ellis_Family_Chiropractic	A	43.074584	-75.301146	13413

New_Hope_Ministries_Church	A	43.024815	-74.980334	13350

Primerica	A	43.214025	-75.458002	13440

Maranatha_Church	A	43.218361	-75.453124	13440

Fastrac	C	43.024039	-74.987752	13350

New_Hope_Christian_Community_Church	A	43.057468	-75.636138	13421

AR_Physical_Therapy	A	43.090883	-75.277262	13413

VCA_Animal_Hospitals	A	43.187609	-75.480484	13440

Latteri_Charles_B	C	43.106639	-75.652951	13421

Harbor_Freight_Tools	C	43.024474	-74.98923	13350

Mohawk_Valley_Cash_Register	C	43.083751	-75.339146	13323

Eddie's_Paramount_Diner	B	43.214609	-75.464845	13440

G_T_Auto_Maintenance	D	43.061212	-75.36635	13323

Stoney's_Tavern	B	43.025001	-74.985297	13350

Blando_Chiropractic	A	43.055529	-75.2795	13413

Dr_David_Patalino	A	43.08041	-75.335215	13413

CPR_Cell_Phone_Repair	D	43.096479	-75.30304	13413

Hannaford_Plaza	C	43.053674	-75.277639	13413

Donna's_Cafe	B	43.229952	-75.495379	13440

Oxford_Medical_Imaging	A	43.072953	-75.287212	13413

Daughter_for_Hire	B	43.047887	-75.378914	13323

Brookdale_Senior_Living	B	43.037751	-75.358672	13323

Spencer_Gifts	C	43.08248	-75.31488	13413

New_Wave_Hair_Systems	B	43.0091	-75.263527	13456

Vitality_Fitness_and_Wellness	B	43.277516	-75.470196	13440

The_Clover	B	43.207637	-75.450625	13440

Sinha_Nalin	A	43.054316	-75.279249	13413

SunEast_Hills_Solar_Project	E	43.067762	-74.849362	13365

NBT_Bank	C	43.094489	-75.651797	13421

Ann_Street_Liquors	C	43.043903	-74.860446	13365

Save-A-Lot	C	43.076389	-75.644002	13421

Thompson_Appliances	C	43.096117	-75.651755	13421

Berkshire_Bank	C	43.230281	-75.440105	13440

Clinton_Elementary_School	A	43.051629	-75.380026	13323

Ellinwood_Dental	A	43.091013	-75.311718	13413

Boshart_Welds_and_Metal_Works	E	43.220584	-75.378518	13440

ALDI	C	43.081816	-75.325857	13413

Nice_N_Easy_Grocery_Shoppe	C	43.080251	-75.391573	13323

Affordable_Wellness_By_Raymond_Ermacor	A	43.055991	-75.28078	13413

State_Farm	C	43.098999	-75.30349	13417

Fastrac	C	43.22918	-75.439986	13440

Crystal_Springs_Beverage	C	43.027241	-74.914169	13365

Resurrection_Life_Church	A	43.214898	-75.444787	13440

Spring_Farm_Cares	C	43.026617	-75.327032	13323

Health_Street	A	43.230889	-75.437733	13440

Circle_K	C	43.038567	-74.866164	13365

Community_Mammography_Center	A	43.019842	-75.045369	13357

De_Matteo_Patricia_D_Dr	A	43.219429	-75.478671	13440

Bellamy_Harbor_Park	B	43.202066	-75.450478	13440

The_Grand_Rehabilitation_And_Nursing_At_Rome	B	43.221189	-75.450858	13440

State_Farm	C	43.23193	-75.442569	13440

Swan_Pool	C	43.012461	-75.030833	13357

