occupation	latitude	longitude	zipcode
Ferri_Formals_and_Bridals	C	42.80478	-73.905497
United_Granite_Marble	A	42.688519	-73.797959
American_Freight	C	42.698428	-73.823707
McDonald's	B	42.783017	-73.949992
TGI_Fridays	B	42.683181	-73.840148
Jos._A._Bank_Clothiers	C	42.684005	-73.838787
The_Purple_Rose_Everlasting	C	42.775378	-73.935384
Faccia_Bella_Salon	B	42.782014	-73.746056
Grout_Park	B	42.792701	-73.928741
Mike_Bowens_Motivates	A	42.80143	-73.945144
Albany_Medical_Center	A	42.758712	-73.776923
New_Loudon_Center	C	42.753648	-73.757458
Islander_Pools_&_Spas_Inc	C	42.741824	-73.859407
Dollar_Tree	C	42.729279	-73.700399
Habana_Premium_Cigar_Shoppe	C	42.71064	-73.84325
Sunoco	C	42.770345	-73.89327
Sherwin-Williams	C	42.738804	-73.73132
New_Ming's_Wok	B	42.729946	-73.84999
St_Peter's_Hospital	A	42.709667	-73.864028
Light_Of_The_World_Christian_Ministries_Inc	A	42.767906	-73.777057
Hoffman_Development_Corp	D	42.756993	-73.77766
Newton_Medical_PC	A	42.726773	-73.761052
Fred_Meyer_Jewelers	C	42.688466	-73.849275
Capital_Region_Vein_Centre	A	42.807145	-73.910102
DCI_Albany_NY	A	42.699188	-73.851829
Juliet_House_of_Brides	C	42.728392	-73.760958
Cumberland_Farms	C	42.772076	-73.685262
H&R_Block	A	42.774125	-73.896188
CapitalCare	A	42.804452	-73.915739
Kurver_Kreme	B	42.703344	-73.815815
Upstate_Guns_and_Ammo	C	42.773086	-73.89619
Bountiful_Bread	B	42.684632	-73.839474
GOLDSTEIN_BUICK_GMC	C	42.722601	-73.837155
Latham_Beverage_Center	C	42.728673	-73.759812
Absolute_Fitness	B	42.76201	-73.749863
D_&_M_Jerk_Center	B	42.663072	-73.775744
Sunoco	C	42.815886	-73.892968
Sunoco	C	42.729228	-73.760118
Fitness_Factory	B	42.783487	-73.946041
On_Tap	B	42.760977	-73.754672
Rocky_Mountain_Chocolate_Factory	C	42.683604	-73.840502
Boys_And_Girls_Clubs_Of_Schenectady_Keane_Elem_Aasp	A	42.796599	-73.925075
Eastern_Wine_&_Liquor	C	42.807243	-73.912956
Herzog_Home_&_Paint_Centers	C	42.703196	-73.815552
BJ's_Wholesale_Club	C	42.704643	-73.830224
Cake_Street_Sweets	E	42.771551	-73.70085
Valvoline	D	42.785715	-73.94439
Fantastic_Sams	B	42.717517	-73.813119
Schott's_Boxing	B	42.688257	-73.794965
Boost_Mobile	C	42.785633	-73.910561
Capital_District_Hemotology_Oncology_Associates_PC	A	42.77285	-73.75186
McDonald's	B	42.706349	-73.775363
The_Regional_Synod_Of_Albany_Reformed_Church_In_America_Inc	A	42.814875	-73.90541
St_Catherine's_Ctr_For_Children_R_&_E_May_School	A	42.666201	-73.785725
Valiant_Insurance_Company	C	42.722336	-73.798915
Our_Lady_of_Mount_Carmel_Church_of_Schenectady	A	42.793807	-73.947203
Primo_Pizzaria_&_Italian_Specialites	B	42.703852	-73.775881
Amber's_Traveling_Nails	B	42.760715	-73.882362
Memory_Gardens_Cemetery	B	42.739538	-73.829494
Vince's_Garage	D	42.789863	-73.93956
Milano_Restaurant	B	42.727926	-73.761193
Marras_Pharmacy	A	42.77113	-73.700303
City_Of_Albany_Department_Of_Fire_Emergency_Medical_Services_And_Code_Enforcement_Brevator_Station	A	42.677105	-73.801308
Bentley's_Cafe_II	B	42.685414	-73.765646
Saint_Agnes_Cemetery	B	42.767451	-73.728639
Joan's_Cake_Chateau	E	42.738526	-73.787378
Mobil	C	42.824373	-73.910795
Five_Below	C	42.710498	-73.816163
Hockey_Store_N_More	C	42.747134	-73.814674
Tu_Nails	B	42.784004	-73.919289
State_University_of_New_York_Insttte_Fr_Trffc_Sfty	A	42.715323	-73.812969
Pastrana_J_Richard_DDS	A	42.678284	-73.844595
Pro_Automotive	D	42.77995	-73.902782
Prime_Group_Insurance_Agency	C	42.80556	-73.90742
Dollar_&_Things	C	42.688903	-73.850241
Little_Caesars	B	42.684456	-73.794164
Ted's_Fish_Fry	B	42.733163	-73.762847
Edward_Jones	A	42.718481	-73.807505
CITGO	C	42.706746	-73.712206
Mobil	C	42.712698	-73.755879
Clean2o_Touchfree_Car_Wash	D	42.765905	-73.814018
TruGreen	D	42.714087	-73.840821
The_Moore_Insurance_Agency_Inc	C	42.735582	-73.699903
Wolf_Kemp_Cemetery	B	42.726413	-73.802801
St_Peter's_Hospital	A	42.721323	-73.80144
Where_Smiles_Grow_Latham	A	42.772045	-73.75667
WellNow_Urgent_Care	A	42.679657	-73.834657
Best_Buy	C	42.689998	-73.85042
Distillery_Church	A	42.703026	-73.755436
Little_Bites_and_More	B	42.746925	-73.75818
Rainbow_Corner	C	42.776255	-73.903104
Upstate_Cellular_Phones	C	42.731887	-73.70722
Albany_Hypnosis_Center	B	42.721406	-73.863705
Albany_Medical_Center_Center_For_Donation_&_Transplant	A	42.682144	-73.847723
Grace_Nail_&_Spa	B	42.732976	-73.854598
Albany_Chiropractic_and_Physical_Therapy	A	42.723105	-73.839711
Bohler_Engineering	C	42.721157	-73.807069
Learning_Development_Associates	A	42.74452	-73.75224
Roberts_Auto_Service	C	42.760634	-73.790986
Boys_&_Girls_Clubs_of_America	B	42.667287	-73.79045
Farmers_Insurance_Group	C	42.737561	-73.763694
Sunglass_Hut	A	42.711471	-73.814171
Erica's_Tailoring_Full_Svc	D	42.704755	-73.775649
Goldstein_Subaru	C	42.725428	-73.845016
Big_Horse_Auto	C	42.787661	-73.91265
Residence_Inn_by_Marriott	B	42.692466	-73.85
Glass_America	D	42.767913	-73.890513
GNH_Design_Showroom	C	42.757466	-73.758649
Church_of_the_Nazarene	A	42.787645	-73.904073
Raya_Wellness	A	42.731962	-73.782801
Regal_Cinemas_Crossgates_18_&_IMAX	A	42.688496	-73.849274
Active_Family_Chiropractic_Pc	A	42.709154	-73.863245
EmUrgentCare	A	42.802138	-73.897859
Schenectady_Community_Action_Program_Head_Start	A	42.794861	-73.924477
HIIT_it_with_Britt	A	42.688172	-73.797056
Laura_M_Connell_MA_LMHC	A	42.717083	-73.807622
Albany_County_Veterinary_Hospital	A	42.681841	-73.84185
America's_Best_Contacts_&_Eyeglasses	A	42.774916	-73.89293
99_Restaurants	B	42.71621	-73.809317
Beef_Jerky_Outlet	C	42.68947	-73.850733
Gershon's_Deli_&_Caterers	E	42.805031	-73.906037
Lasalle_School	A	42.664739	-73.783516
Open_Arms_Fellowship_Church	A	42.758155	-73.926834
ClearPoint_Credit_Counseling_Solutions	C	42.72006	-73.807744
Quick_Lane	C	42.770117	-73.891118
Dollar_Tree	C	42.706463	-73.777643
Mobil	C	42.715722	-73.812002
Ron_Hamelin_Massage_Therapy	A	42.7916	-73.938931
Castle_Barbershop	B	42.737222	-73.763579
Amazingly_Ageless_MedSpa	B	42.7708	-73.823315
Stride_Rite	C	42.683676	-73.840582
Alternative_approach_massage_therapy	A	42.756967	-73.775176
Fischer_Frederick_L_DMD	A	42.690823	-73.869104
Christopher_&_Banks	C	42.709774	-73.816479
Charlotte_Russe	C	42.690127	-73.851497
