latitude	longitude	zipcode	category
43.084555	-73.79751	12866	CC
42.748706	-73.680386	12180	SR
42.857986	-73.830757	12065	SR
42.734858	-73.687372	12180	K
43.083928	-73.803709	12866	ST
42.91058	-73.685357	12118	K
42.837765	-73.740852	12065	K
42.869566	-73.808657	12065	CC
42.654705	-73.69176	12144	K
42.63901	-73.747688	12144	SR
43.087109	-73.800374	12866	CC
42.732231	-73.690256	12180	ST
43.080514	-73.783456	12866	K
42.73774	-73.686964	12180	ST
43.000077	-73.84907	12020	M
42.789034	-73.976561	12306	SR
42.75204	-73.670493	12182	SR
43.105041	-73.763935	12866	CC
42.68695	-73.814048	12206	AS
43.080647	-73.784328	12866	ST
42.622828	-73.834816	12054	ST
42.798372	-73.964868	12306	M
43.078535	-73.779459	12866	ER
42.629571	-73.809467	12054	R
42.660318	-73.741492	12204	M
42.846591	-73.941629	12302	SR
42.866424	-73.782205	12065	ST
42.855005	-73.780612	12065	SR
42.808145	-73.989427	12306	ST
42.860149	-73.780235	12065	MF
43.072079	-73.787535	12866	CC
42.659326	-73.728685	12144	V
43.004194	-73.849429	12020	V
42.970693	-73.794826	12020	K
42.638297	-73.746106	12144	R
42.674683	-73.691464	12180	CC
42.678009	-73.735154	12204	G
42.656578	-73.801522	12208	P
43.101813	-73.737343	12866	ST
43.13014	-73.707489	12866	SR
43.00302	-73.842855	12020	ER
42.870208	-73.771684	12065	CC
42.722123	-73.691911	12180	SR
42.970466	-73.795885	12118	K
42.675815	-73.748975	12204	R
42.809462	-73.785079	12065	ST
42.629356	-73.810934	12054	K
42.756674	-73.611726	12180	CC
42.845443	-73.942177	12302	ST
42.72818	-73.693028	12180	R
42.694322	-73.722386	12204	K
43.084615	-73.805761	12866	CC
43.078571	-73.822033	12866	ST
43.080329	-73.78553	12866	M
42.677553	-73.783652	12206	SR
43.007588	-73.849639	12020	SR
42.959955	-73.789673	12118	ER
42.884224	-73.686765	12118	SR
42.621965	-73.832885	12054	K
43.104212	-73.743054	12866	CC
